text,main_category,rating,verified_purchase,helpful_vote,category
"This was a great app until the most resent update to change the icon and opening to Xmas\snow face.As it's stands after you update the app crashes after opening theme song, I yet to update the app on my iPhone in fear the app won't work anymore like on the kindle .<br /><br />Besides that the app is great cause all sister channels are on there and even old Disney shows and original tv movies, no need for several apps ,plus only one min commercials.<br /><br />Can't wait for the next update in hopes kindle version works again",Appstore for Android,3.0,True,1,Software
"Great tool for learning; however it is NOT compatible with my anti-virus, so I had to install it on a computer that doesn't go on-line. I contacted the makers of the product and they are suppose to be working with the makers of the anti-virus program to resolve the issue; however, its been several weeks since I've heard from them. FYI, my anti-virus program is CA Security Center.",Software,4.0,True,0,Software
"Kaspersky is easy to install, works very well, and it is unlikely that the NSA has control over their product.  With any American-owned product you can be sure that the NSA is a secret partner. I don't like combination antivirus and firewall products where the firewall is invisible, unmodifiable, and perhaps does not exist, like Webroot.  I have used Kaspersky for years. Its web add-on works well.",Software,5.0,True,3,Software
I've been a TurboTax (and Intuit) user for years. Very distressing and borderline unethical they changed the product to upsell people to Premier that otherwise don't need it.  Never a great strategy to devalue your product to increase sales. It may have worked this year..... but I will certainly be looking for options for the first time in two decades.,Software,1.0,True,9,Software
"I've been playing this game for several months now and find it to be quite enjoyable. I love that it's set in Paris.  It's a puzzle/riddle game, so if you don't enjoy them, you won't enjoy the game.  The dialogue/story is not too original but it does help the flow of the game, but it can be a bit much at times. As for the cat, I could have done without it. Overall, I recommend this app if you enjoy thinking games.",Appstore for Android,4.0,True,1,Software
Spent 30 minutes on the phone with Netflix support and they don't know their app  is broke. Do an online search and there is nothing on this issue. Only the reviews on here are showing this issue.  Amazing. 😤,Appstore for Android,1.0,True,0,Software
Based on demo had to get the full version. HOS are mix of traditional and find pieces. Mini games have a refreshing twist. Animation is well done. Game play mechanics are flawless (except the duration of achievement popup could be shortened).  And thank you to Amazon on listing min android o/s requirements. The 'other' android game purveyor wouldn't even let me download: 'your device is not compatible'. Will now switch to Amazon.,Appstore for Android,5.0,True,2,Software
"I really like it. Love how the fish talk to you. Love it when they laugh!  BUT ... Don't like the fact that you have to pay to break the fish bank to get the jewels that you earned!  I earned them, I should be able to use them when I want!",Appstore for Android,4.0,True,11,Software
"have some of these magic puzzles on my blackberry tablet and love them. many more offered here and lots of them free! great deal and great puzzles. wish blackberry would take note.<br /><br />Update has just finished. All the puzzles I have purchased have disappeared and I can no longer make this app work on my kindle. Am devastated, and feel like a fool for paying for all those puzzle packs!",Appstore for Android,1.0,True,3,Software
"This is the 4th of a great series and this company amazes me! The graphics are gorgeous, the stories move you through the puzzles with interest, and the puzzles are just difficult enough that I am usually proud of myself when I crack it.  And, as a person who will cheat if she is frustrated, I think I used hint move. I get intrigued rather than frustrated.  Enjoy!",Appstore for Android,5.0,True,0,Software
